,rw,rw,rw,rw,rw,rw,rw,rw,rw,rw,rw,en,en,en,en,en,en,en,en,en,en,en
,Rwanda,Paul_Kagame,Umuganda,Uburezi_mu_Rwanda,Kigali,Ubukungu_bw%27U_Rwanda,Ikinyarwanda,Rose_Kabuye,Louise_Mushikiwabo,Agnes_Binagwaho,Paul_Rusesabagina,Rwanda,Paul_Kagame,Umuganda,Education_in_Rwanda,Kigali,Economy_of_Rwanda,Kinyarwanda,Rose_Kabuye,Louise_Mushikiwabo,Agnes_Binagwaho,Paul_Rusesabagina
2021-10-26,25,17,,,8,,15,,11,1,2,4075,1377,39,47,750,174,331,3,49,18,495
2021-10-27,38,16,,7,8,,23,,6,2,7,4019,1375,23,54,789,161,314,15,65,17,571
2021-10-28,26,12,,2,7,,31,,3,2,4,3940,1629,46,54,664,195,333,17,56,16,518
2021-10-29,28,13,,5,6,,22,,6,2,4,3575,1523,35,57,567,145,296,6,43,12,443
2021-10-30,23,16,,,8,,35,,4,2,2,3589,1571,31,56,502,136,273,10,38,22,458
2021-10-31,29,8,,2,6,,34,,6,,2,3893,3497,23,42,581,113,296,7,65,10,472
2021-11-01,35,16,,,12,,20,,2,1,1,4190,1496,13,66,678,186,351,4,62,12,520
2021-11-02,20,10,,1,3,,17,,1,1,4,3865,1442,22,63,792,168,347,3,64,27,715
2021-11-03,26,29,,,9,,22,,7,,1,3583,1291,31,59,636,189,350,17,83,22,555
2021-11-04,17,14,,3,10,,26,,2,1,3,3662,1370,21,46,660,206,278,22,45,23,946
2021-11-05,33,12,,4,5,,25,,1,1,3,3740,1238,31,50,683,192,331,8,64,18,524
2021-11-06,22,14,,1,8,,11,,6,5,3,3798,1251,37,36,759,120,241,14,37,25,826
2021-11-07,30,15,,1,8,,17,,3,2,2,4391,1681,32,52,981,177,273,13,42,24,475
2021-11-08,32,20,,2,3,,19,,6,5,2,4766,1819,23,53,882,158,330,16,63,34,925
2021-11-09,48,9,,2,8,,24,,1,3,6,4985,1866,34,63,1037,210,336,11,57,40,763
2021-11-10,23,14,,,6,,31,,4,5,7,4106,1507,31,65,718,195,310,6,79,22,504
2021-11-11,30,11,,4,3,,28,,3,3,3,4041,1529,26,49,646,184,385,6,56,34,978
2021-11-12,23,11,,2,5,,21,,17,3,1,3579,1452,42,60,646,185,322,13,68,31,582
2021-11-13,23,19,,,5,,19,,6,1,5,3215,1293,49,51,564,149,261,5,47,23,1165
2021-11-14,14,16,,,5,,8,,5,1,,3947,1578,21,40,673,176,241,6,62,19,1318
2021-11-15,30,8,,1,5,,31,,6,1,2,3870,1444,23,81,768,179,284,10,59,31,660
2021-11-16,14,17,,1,5,,28,,3,,4,3678,1319,27,52,655,198,294,9,59,26,558
2021-11-17,40,16,,1,14,,21,,8,2,3,3576,1241,15,25,745,173,303,13,49,30,526
2021-11-18,36,10,,1,4,,25,,2,2,1,3733,1292,68,61,677,231,310,11,55,28,662
2021-11-19,29,9,,7,5,,16,,11,1,6,3351,1205,16,46,586,175,290,10,50,24,627
2021-11-20,25,20,,1,3,,16,,17,1,6,3215,1271,17,39,578,178,248,11,52,22,413
2021-11-21,20,12,,2,7,,19,,6,3,3,3324,1605,17,61,580,194,270,16,47,11,436
2021-11-22,25,9,,2,6,,21,,5,1,3,3752,1555,28,90,675,176,302,7,52,29,603
2021-11-23,26,20,,1,5,,18,,7,1,2,3469,1312,20,93,650,155,287,14,63,50,543
2021-11-24,38,16,,2,3,,16,,25,,5,3503,1186,59,96,624,161,319,8,103,26,490
2021-11-25,41,18,,3,6,,178,,21,1,4,3426,1172,31,133,725,180,252,10,63,22,465
2021-11-26,34,41,,4,6,,23,,12,,3,3662,1221,21,72,663,150,208,17,84,37,475
2021-11-27,23,15,,2,11,,30,,10,4,3,3531,1180,29,48,633,163,222,11,50,30,464
2021-11-28,31,14,,1,9,,17,,2,1,7,3461,1158,42,55,603,127,241,22,65,29,766
2021-11-29,28,14,,2,5,,15,,12,1,1,5291,1307,39,57,740,180,325,5,78,40,578
2021-11-30,16,24,,9,8,,29,,11,,6,4050,1454,35,37,670,167,278,10,66,29,1039
2021-12-01,27,10,,2,7,,21,,5,2,1,3638,1185,32,67,593,233,265,8,41,25,512
2021-12-02,33,7,,3,4,,33,,6,,5,3748,1188,20,82,531,218,318,7,51,20,556
2021-12-03,37,17,,1,5,,76,,4,1,1,3463,1099,72,31,592,188,265,8,50,61,558
2021-12-04,31,9,,1,6,,36,,5,1,2,3161,1102,26,31,587,115,271,16,54,11,453
2021-12-05,14,12,,6,5,,21,,9,1,2,3435,1299,23,38,519,224,249,10,47,21,598
2021-12-06,26,6,,2,3,,24,,4,1,3,3412,1107,29,39,522,196,269,3,59,30,616
2021-12-07,38,15,,1,7,,23,,7,1,3,3526,1249,24,41,550,218,269,13,82,35,567
2021-12-08,32,8,,,6,,20,,7,1,5,3250,1236,34,46,539,179,266,16,65,26,493
2021-12-09,14,9,,3,9,,11,,8,1,4,3347,1278,23,84,558,172,336,11,58,16,540
2021-12-10,25,15,,3,4,,18,,3,3,3,3033,1178,39,39,567,134,284,10,49,14,511
2021-12-11,50,17,,2,4,,15,,4,2,1,3015,1099,20,41,424,122,261,8,46,25,479
2021-12-12,25,10,,1,3,,28,,5,1,2,3118,1183,19,58,493,153,268,6,38,34,543
2021-12-13,11,7,,2,1,,11,,8,2,1,3207,1156,26,66,533,164,252,5,49,30,535
2021-12-14,25,8,,1,6,,10,,4,,3,3552,1229,23,48,541,162,295,7,51,30,607
2021-12-15,19,15,,,5,,19,,3,1,4,3522,1164,20,64,582,165,277,5,36,25,527
2021-12-16,29,6,,4,3,,26,,8,,,2976,1007,47,43,537,124,268,8,45,32,559
2021-12-17,32,14,,3,8,,16,,6,3,4,3096,1049,11,35,584,135,213,11,86,38,473
2021-12-18,21,11,,,4,,13,,5,1,2,3287,1116,16,29,500,131,210,7,31,23,404
2021-12-19,33,10,,1,10,,9,,8,1,3,2982,1042,26,55,526,127,250,5,36,18,421
2021-12-20,29,16,,4,6,,22,,2,2,5,3029,1093,16,46,564,149,242,11,47,30,437
2021-12-21,25,8,,,2,,14,,1,1,2,3134,1228,28,51,562,137,261,16,58,25,613
2021-12-22,23,19,,3,5,,15,,2,1,6,3132,1122,10,39,509,152,213,7,44,30,466
2021-12-23,16,10,,2,3,,7,,3,1,1,3045,1034,17,23,502,121,203,8,37,39,334
2021-12-24,14,13,,2,8,,16,,1,2,1,3008,1072,11,26,495,116,208,7,29,41,357
2021-12-25,38,16,,1,2,,9,,9,,2,2965,977,8,21,450,125,182,8,46,20,340
2021-12-26,31,17,,4,8,,14,,6,1,3,3325,1174,14,34,502,146,244,3,43,26,459
2021-12-27,25,17,,1,7,,13,,7,1,1,3300,1169,7,47,586,141,229,8,73,16,418
2021-12-28,22,15,,2,4,,27,,5,,2,3358,1213,15,56,520,147,269,9,54,33,387
2021-12-29,28,15,,,3,,23,,2,1,1,3123,1231,27,32,587,148,222,11,45,16,688
2021-12-30,15,18,,,3,,12,,2,2,3,3403,1333,18,38,585,119,237,5,50,9,806
2021-12-31,19,9,,2,12,,14,,2,1,4,2850,1104,24,23,471,142,217,10,31,7,379
2022-01-01,21,18,,,2,,10,,5,2,2,4097,1318,18,38,603,131,238,4,39,12,469
2022-01-02,44,6,,1,5,,32,,4,1,5,3914,1379,30,38,750,149,288,4,69,22,628
2022-01-03,28,18,,6,5,,17,,3,,3,3892,1385,17,166,595,144,245,10,45,21,811
2022-01-04,26,13,,5,9,,18,,4,1,1,3397,1090,20,72,624,118,283,9,49,18,452
2022-01-05,24,9,,1,2,,21,,5,1,1,3503,1244,23,60,587,150,275,11,56,31,460
2022-01-06,38,13,,,5,,21,,2,,4,3520,1161,32,63,606,169,268,6,52,19,454
2022-01-07,38,12,,2,10,,18,,2,2,1,3394,1080,28,30,581,161,281,1,44,20,459
2022-01-08,51,12,,2,16,,14,,5,,2,3365,1026,19,59,508,134,243,8,54,14,473
2022-01-09,45,16,,6,9,,22,,1,1,1,3690,1340,16,43,554,195,230,9,47,25,492
2022-01-10,30,16,,4,4,,17,,6,,1,3762,1251,32,35,590,120,255,11,49,25,423
2022-01-11,30,17,,1,6,,22,,4,,,3780,1230,29,53,570,169,285,10,44,24,447
2022-01-12,24,9,,1,11,,23,,1,3,5,5422,2956,22,46,834,199,312,10,54,30,494
2022-01-13,32,18,,5,8,,71,,3,,6,4050,1543,40,43,692,205,291,11,40,22,503
2022-01-14,39,16,,5,6,,19,,4,2,2,3950,1263,24,33,616,178,253,5,56,50,411
2022-01-15,35,14,,5,9,,10,,3,1,2,3501,1305,40,36,578,109,223,9,53,37,440
2022-01-16,20,14,,2,3,,20,,1,,3,3882,1312,35,33,605,172,270,10,37,21,456
2022-01-17,28,19,,5,8,,22,,9,1,,4279,1480,36,46,645,164,274,4,65,30,513
2022-01-18,29,17,,1,8,,14,,10,3,4,4296,1492,32,47,672,176,303,8,53,20,747
2022-01-19,36,14,,2,8,,24,,8,1,3,4128,1435,21,43,672,177,312,10,72,47,551
2022-01-20,38,10,,1,8,,17,,5,2,3,4278,1332,40,53,628,175,318,14,70,36,489
2022-01-21,27,14,,4,11,,28,,4,,6,4403,1288,25,37,614,172,284,9,42,34,486
2022-01-22,16,13,,,4,,16,,10,1,4,3851,1335,20,31,578,130,290,11,40,20,429
2022-01-23,41,11,,2,5,,18,,2,,6,3812,1347,33,29,611,170,249,8,46,29,465
2022-01-24,26,15,,1,12,,29,,5,1,3,4075,1638,33,46,647,167,349,12,69,24,714
2022-01-25,27,16,,2,6,,14,,4,1,2,4071,1556,16,46,712,190,285,8,50,29,734
2022-01-26,20,12,,2,7,,15,,3,,4,5701,2029,29,37,874,166,357,7,49,61,3222
2022-01-27,37,7,,4,4,,26,,3,2,3,4227,1453,24,33,671,174,307,15,57,53,724
2022-01-28,39,9,,5,6,,18,,4,1,1,4205,1594,25,48,682,181,277,15,47,31,609
2022-01-29,31,11,,3,5,,24,,6,,3,3770,1372,27,30,672,144,284,16,68,47,561
2022-01-30,25,10,,3,5,,13,,,2,2,3852,1342,32,45,627,155,269,26,145,68,587
2022-01-31,33,16,,,8,,20,,2,2,1,4066,1388,33,53,689,171,308,15,67,70,702
2022-02-01,40,7,,,9,,24,,2,2,2,4004,1601,21,44,690,162,352,4,69,41,540
2022-02-02,40,13,,5,6,,28,,3,2,2,4212,1493,27,53,672,168,310,7,64,50,662
2022-02-03,35,18,,1,6,,26,,,2,2,3920,1412,25,31,602,175,346,6,59,51,526
2022-02-04,35,28,,3,3,,25,,5,1,3,3777,1363,29,47,699,172,327,13,58,68,499
2022-02-05,22,13,,3,9,,36,,7,1,2,3645,1109,33,40,607,184,235,7,51,46,459
2022-02-06,24,11,,5,5,,30,,1,1,1,4027,1280,28,40,596,185,296,7,73,43,482
2022-02-07,15,16,,6,3,,18,,,2,1,4058,1205,33,69,690,225,300,9,60,52,511
2022-02-08,43,28,,3,6,,34,,2,1,1,4080,1268,26,58,648,181,315,17,62,38,533
2022-02-09,34,14,,3,4,,36,,3,1,4,3936,1312,49,61,587,184,317,14,67,42,471
2022-02-10,34,13,,,6,,19,,9,,3,4020,1275,32,52,637,196,374,29,68,33,537
2022-02-11,29,21,,,3,,20,,2,6,3,3771,1122,27,66,611,188,344,11,60,28,469
2022-02-12,22,12,,1,3,,23,,6,3,3,3282,1122,23,100,559,152,299,7,49,61,376
2022-02-13,34,17,,3,5,,13,,3,,4,3992,1403,20,65,669,184,289,10,56,54,480
2022-02-14,35,18,,1,2,,23,,3,2,9,3566,1322,15,91,671,205,336,9,84,25,498
2022-02-15,20,14,,1,7,,53,,4,,2,3623,1296,42,77,588,185,327,6,66,27,524
2022-02-16,33,19,,4,5,,22,,6,,5,3759,1402,20,67,608,197,326,32,83,52,484
2022-02-17,34,19,,1,3,,23,,3,4,2,3940,1244,21,74,635,205,424,15,65,48,514
2022-02-18,31,28,,4,9,,21,,1,4,1,3931,1569,28,59,608,276,323,13,85,35,485
2022-02-19,50,25,,2,10,,17,,2,1,1,3843,1416,13,57,533,186,304,12,56,35,381
2022-02-20,58,30,,3,13,,22,,1,,4,3790,1353,26,39,560,205,289,10,64,23,608
2022-02-21,25,16,,4,1,,31,,3,1,2,4421,1569,39,43,868,225,328,8,54,84,689
2022-02-22,44,20,,3,1,,29,,2,3,1,4765,1620,31,67,707,184,316,14,62,138,582
2022-02-23,136,13,,3,9,,34,,7,3,5,4418,1474,45,44,608,216,394,13,55,108,621
2022-02-24,211,21,,3,14,,46,,4,2,1,4070,1274,36,40,557,209,265,11,37,66,427
2022-02-25,202,26,,1,20,,36,,5,2,5,3661,1218,52,57,531,162,301,8,55,58,492
2022-02-26,177,14,,,14,,26,,3,1,5,3486,1061,52,41,509,144,244,8,44,47,431
2022-02-27,169,20,,,23,,60,,1,1,2,3441,1164,20,40,553,177,243,9,51,54,428
2022-02-28,247,23,,5,26,,50,,6,2,3,3686,1318,24,51,597,200,279,9,48,54,521
2022-03-01,70,19,,2,8,,29,,3,1,2,3924,1211,27,58,589,196,282,18,55,59,459
2022-03-02,153,24,,5,15,,32,,2,5,2,3847,1393,14,42,596,182,281,4,49,35,484
2022-03-03,141,15,,,14,,42,,4,2,2,3705,1339,26,43,587,154,337,7,45,43,558
2022-03-04,129,14,,3,13,,32,,4,,1,3382,1213,21,38,530,169,288,7,70,48,496
2022-03-05,86,13,,3,11,,27,,9,1,,3360,1235,16,55,544,152,241,16,99,56,408
2022-03-06,93,14,,10,10,,16,,5,3,2,4891,1414,18,44,622,165,289,5,77,33,399
2022-03-07,110,16,,2,14,,24,,3,1,1,3899,1361,26,68,579,180,328,6,89,45,484
2022-03-08,100,41,,9,9,,33,,3,1,3,4198,1366,35,49,573,209,319,10,80,43,432
2022-03-09,97,22,,4,19,,20,,7,1,2,6030,1302,29,65,579,191,306,11,50,39,511
2022-03-10,99,52,,2,10,,22,,11,1,1,4723,1303,33,52,583,144,273,11,55,38,603
2022-03-11,88,41,,1,12,,25,,2,1,,3717,1207,55,49,583,171,257,13,66,37,490
2022-03-12,95,38,,1,14,,31,,2,1,4,3820,1181,46,45,628,151,256,2,42,40,385
2022-03-13,79,33,,2,10,,27,,3,,5,4827,1307,22,52,754,173,265,,63,44,528
2022-03-14,84,44,,7,13,,36,,2,1,2,4455,1315,20,74,746,219,304,18,79,42,426
2022-03-15,83,42,,6,10,,23,,5,3,1,4039,1354,31,66,696,185,323,10,61,40,466
2022-03-16,77,57,,,10,,29,,2,5,2,4359,1367,21,65,705,199,263,4,78,31,453
2022-03-17,103,50,,2,7,,41,,7,,2,4218,1290,53,61,799,184,296,5,79,20,472
2022-03-18,64,35,,,11,,34,,9,4,2,3840,1124,24,73,608,178,289,7,100,23,412
2022-03-19,63,42,,2,7,,15,,2,,2,3888,1103,33,66,558,160,276,13,82,21,442
2022-03-20,52,23,,,7,,33,,2,1,3,4100,1178,22,59,598,150,270,14,111,42,399
2022-03-21,51,45,,7,6,,28,,5,4,5,4095,1376,26,63,686,208,305,14,121,30,570
2022-03-22,61,26,,3,7,,30,,7,1,1,3996,1446,25,63,747,194,268,9,95,31,628
2022-03-23,58,34,,1,11,,25,,7,,2,4215,1427,33,65,717,221,334,5,78,40,750
2022-03-24,67,48,,,8,,24,,2,3,1,4172,1399,36,68,712,194,324,6,96,35,734
2022-03-25,39,42,,5,8,,19,,3,1,5,4070,1308,61,63,640,178,324,4,94,41,624
2022-03-26,61,32,,1,8,,24,,3,3,4,3517,1204,101,56,580,144,238,16,53,69,621
2022-03-27,63,25,,,11,,25,,2,,1,3809,1493,29,45,610,197,259,13,69,21,577
2022-03-28,50,32,,4,6,,20,,2,1,2,5364,1594,28,38,645,209,302,2,117,20,651
2022-03-29,55,28,,1,5,,18,,3,2,6,4266,1508,26,40,614,239,291,6,62,29,609
2022-03-30,46,31,,4,6,,27,,3,7,3,4873,1469,23,45,735,208,355,11,87,34,582
2022-03-31,43,42,,,2,,18,,3,1,1,4080,1412,44,49,668,184,313,11,58,33,533
2022-04-01,39,37,,,9,,21,,1,1,2,3757,1157,20,40,630,219,270,8,57,33,511
2022-04-02,36,38,,1,4,,16,,2,,3,3924,1206,20,53,631,142,264,7,47,29,739
2022-04-03,39,27,,1,5,,21,,3,3,2,5433,1445,21,26,658,163,256,6,43,60,899
2022-04-04,47,51,,2,7,,18,,1,3,4,4633,1800,28,68,780,230,298,10,54,36,1819
2022-04-05,51,43,,7,7,,26,,3,1,4,6083,2186,39,72,848,232,323,10,59,24,2115
2022-04-06,67,19,,1,6,,89,,2,3,1,7062,4682,72,74,2009,253,479,98,73,36,1296
2022-04-07,66,41,,3,7,,58,,7,1,5,5266,2475,47,43,1243,156,347,22,88,25,922
2022-04-08,82,28,,6,11,,76,,7,1,7,4297,1859,34,38,734,191,353,17,63,55,705
2022-04-09,57,23,,4,8,,29,,6,,3,4185,1576,30,44,597,172,239,12,59,14,539
2022-04-10,47,19,,1,8,,43,,6,1,3,3852,1670,50,50,657,150,296,12,87,31,551
2022-04-11,75,27,,3,7,,30,,2,2,2,4102,1536,41,34,714,152,316,13,120,25,594
2022-04-12,97,14,,,8,,40,,7,,2,4363,1692,28,35,756,204,320,24,81,32,575
2022-04-13,71,31,,3,4,,23,,4,4,4,7420,2275,30,32,888,214,307,33,108,39,1015
2022-04-14,84,22,,1,10,,26,,14,2,5,79357,9825,79,38,3203,1060,871,14,87,47,3009
2022-04-15,77,12,,4,11,,42,,2,,3,41219,6212,48,59,2042,714,571,18,79,35,1452
2022-04-16,67,10,,1,13,,26,,1,2,3,22621,4101,56,34,1398,549,491,14,74,30,888
2022-04-17,54,18,,3,5,,33,,3,3,4,19777,3309,26,31,1060,398,382,14,73,18,813
2022-04-18,64,15,,4,12,,34,,4,1,2,16122,2986,38,29,1142,447,404,17,95,17,764
2022-04-19,56,15,,,18,,42,,4,3,2,13756,2950,47,46,1052,324,436,16,69,28,708
2022-04-20,50,13,,2,10,,41,,8,1,,10152,2292,47,37,894,318,345,11,72,27,608
2022-04-21,33,11,,4,3,,34,,1,,3,7527,2064,45,55,781,303,336,14,54,20,648
2022-04-22,29,26,,6,7,,32,,6,1,4,7017,1903,80,41,862,231,338,10,39,14,635
2022-04-23,43,23,,5,8,,28,,6,,2,6670,1767,91,31,704,200,329,9,52,26,483
2022-04-24,56,9,,2,7,,31,,3,2,1,6613,2292,68,38,782,208,278,10,73,15,500
2022-04-25,36,19,,1,6,,16,,1,,2,6212,2379,38,49,792,233,322,10,53,21,709
2022-04-26,44,18,,11,14,,32,,4,2,1,5127,1845,40,64,755,192,335,19,48,27,512
2022-04-27,39,6,,,8,,34,,4,3,4,5264,1773,42,55,680,212,367,22,60,23,571
2022-04-28,33,22,,5,7,,37,,9,3,3,5620,1672,42,54,699,191,368,10,60,38,623
2022-04-29,43,10,,2,3,,36,,4,1,2,5223,1696,25,47,630,206,283,16,79,23,566
2022-04-30,41,16,,3,4,,31,,4,,1,4783,1676,32,43,726,141,293,6,51,28,668
2022-05-01,22,9,,4,12,,42,,4,3,4,6590,3180,14,29,843,199,351,9,72,10,4267
2022-05-02,34,9,,3,5,,9,,6,1,,5693,1885,30,30,720,204,323,21,65,30,1489
2022-05-03,81,13,7,5,14,,25,,7,4,3,6418,1682,47,27,1400,202,345,14,47,43,789
2022-05-04,53,12,1,2,11,,35,,8,2,2,5928,2748,26,39,1522,349,349,49,62,27,750
2022-05-05,28,12,1,2,5,,22,,3,2,1,4388,1523,41,60,698,210,338,32,46,29,690
2022-05-06,25,6,1,4,6,,23,,3,2,3,4255,1450,35,51,684,224,257,28,47,28,661
2022-05-07,33,11,2,6,8,,19,8,5,2,2,4193,1188,22,41,588,133,286,13,54,26,400
2022-05-08,21,13,1,4,10,,16,2,1,3,2,7337,1439,33,15,1401,145,705,21,41,28,460
2022-05-09,41,16,3,2,7,,21,,3,1,2,6866,1682,40,49,1387,208,561,13,78,20,842
2022-05-10,26,9,,2,9,,25,,2,2,2,7867,1559,41,56,2524,192,389,12,72,27,704
2022-05-11,35,17,,2,8,,17,1,3,1,6,4981,1328,29,70,923,211,358,10,76,32,649
2022-05-12,31,5,,1,5,,19,,1,10,2,5291,1814,52,44,873,175,363,19,67,21,708
2022-05-13,53,9,1,4,9,,21,1,5,5,9,4815,1677,32,57,830,167,361,19,66,49,773
2022-05-14,25,9,,1,5,,22,3,2,1,7,5042,1298,23,49,690,144,281,14,76,32,499
2022-05-15,37,6,,1,4,,33,1,2,1,4,4688,1329,29,27,767,159,346,22,83,25,413
2022-05-16,35,5,1,5,3,,128,1,4,,4,4845,1855,69,27,871,195,342,11,76,30,922
2022-05-17,32,19,3,5,6,,15,,13,1,3,5164,2000,60,32,897,187,347,19,77,27,927
2022-05-18,40,11,1,2,10,,17,1,10,2,5,4253,1373,27,34,777,167,284,10,103,41,774
2022-05-19,58,21,,,9,,25,,5,1,2,4417,1377,31,40,721,153,320,13,76,22,631
2022-05-20,30,11,,2,9,,32,,12,3,5,5236,1399,29,18,932,171,299,9,103,37,884
2022-05-21,79,15,1,,11,,33,1,14,1,2,4286,1375,16,17,741,130,274,13,107,31,461
2022-05-22,38,5,1,2,6,,32,1,8,8,3,4128,1361,34,33,712,154,231,11,72,17,456
2022-05-23,29,13,,5,6,,48,,3,1,4,4556,1517,39,67,729,192,290,10,68,25,742
2022-05-24,50,14,,7,11,,54,,5,,4,4498,1485,24,34,729,159,289,5,48,25,836
2022-05-25,40,9,,,9,,16,,5,1,3,4147,1330,23,36,760,147,377,9,55,31,623
2022-05-26,40,12,1,3,10,,14,2,9,,4,4477,1439,36,37,793,138,354,9,94,24,523
2022-05-27,26,5,,3,7,,20,,3,1,1,4300,1347,28,29,779,135,243,14,60,15,524
2022-05-28,31,11,,5,7,,17,,7,4,3,3794,1211,37,36,825,116,223,8,46,21,413
2022-05-29,33,9,,5,4,,30,,9,1,1,4122,5689,22,27,770,108,262,12,53,17,413
2022-05-30,50,10,,7,4,,19,,1,1,2,4452,1645,38,32,822,129,267,5,51,21,487
2022-05-31,45,9,,12,11,,15,1,5,1,1,5242,1636,29,20,721,165,304,18,63,35,480
2022-06-01,40,4,1,18,2,,15,,2,1,,5720,1930,47,44,845,191,303,16,105,25,459
2022-06-02,34,8,1,4,6,,22,,8,1,2,5087,1646,50,43,812,190,323,11,57,8,544
2022-06-03,27,10,,13,5,,17,1,3,3,3,4346,1363,44,28,634,143,287,13,63,24,592
2022-06-04,45,13,,1,4,,29,,11,2,5,4002,1247,72,24,673,121,264,13,56,19,399
2022-06-05,38,4,,4,4,,23,,5,,2,4798,1480,34,23,765,172,234,17,52,28,410
2022-06-06,,,,,,,,,,,,,,,,,,,,,,
2022-06-07,,,,,,,,,,,,,,,,,,,,,,
